구분,행정구역코드,1단계,2단계,3단계,격자 X,격자 Y,경도(시),경도(분),경도(초),위도(시),위도(분),위도(초),경도(초/100),위도(초/100),위치업데이트,,,
kor,4111160000,경기도,수원시장안구,연무동,61,121,127,1,25.2,37,17,15.79,127.023666666666,37.2877194444444,,,,
kor,4111300000,경기도,수원시권선구,,60,120,126,58,26.67,37,15,17.04,126.974075,37.2547333333333,,,,
kor,4111352000,경기도,수원시권선구,세류1동,60,120,127,0,36.2,37,15,33.69,127.010055555555,37.2593583333333,,,,
kor,4111353000,경기도,수원시권선구,세류2동,61,120,127,0,54.47,37,15,1.86,127.015130555555,37.2505166666666,,,,
kor,4111354000,경기도,수원시권선구,세류3동,61,120,127,0,50.52,37,15,22.39,127.014033333333,37.2562194444444,,,,
kor,4111355000,경기도,수원시권선구,평동,60,120,126,59,46.08,37,15,18.6,126.996133333333,37.2551666666666,,,,
kor,4111356000,경기도,수원시권선구,서둔동,60,120,126,59,17.15,37,16,11.01,126.988097222222,37.269725,,,,
kor,4111365000,경기도,수원시권선구,구운동,60,120,126,58,24.88,37,16,27.64,126.973577777777,37.2743444444444,,,,
kor,4111366200,경기도,수원시권선구,금곡동,59,120,126,57,7.85,37,16,21.86,126.9521816,37.2727402,20160308,,,
kor,4111366400,경기도,수원시권선구,호매실동,60,120,126,57,25.52,37,15,58.41,126.9570883,37.2662253,20160308,,,
kor,4111367000,경기도,수원시권선구,권선1동,61,120,127,2,13.11,37,15,13.6,127.036975,37.2537777777777,,,,
kor,4111368000,경기도,수원시권선구,권선2동,61,120,127,1,54.4,37,14,54.57,127.031777777777,37.2484916666666,,,,
kor,4111369000,경기도,수원시권선구,곡선동,61,120,127,2,7.52,37,14,25.39,127.035422222222,37.2403861111111,,,,
kor,4111370000,경기도,수원시권선구,입북동,60,121,126,57,42.23,37,17,25.52,126.961730555555,37.2904222222222,,,,
kor,4111500000,경기도,수원시팔달구,,61,121,127,2,16.2,37,16,59.17,127.037833333333,37.2831027777777,,,,
kor,4111565000,경기도,수원시팔달구,매교동,61,120,127,0,58.59,37,15,56.44,127.016275,37.2656777777777,,,,
kor,4111566000,경기도,수원시팔달구,매산동,60,120,127,0,28.0,37,15,57.2,127.007777777777,37.2658888888888,,,,
kor,4111567000,경기도,수원시팔달구,고등동,60,120,127,0,11.59,37,16,13.73,127.003219444444,37.2704805555555,,,,
kor,4111568000,경기도,수원시팔달구,화서1동,60,120,126,59,48.79,37,16,25.86,126.996886111111,37.2738499999999,,,,
kor,4111569000,경기도,수원시팔달구,화서2동,60,121,126,59,46.88,37,16,49.85,126.996355555555,37.2805138888888,,,,
kor,4111570000,경기도,수원시팔달구,지동,61,120,127,1,49.88,37,16,45.16,127.030522222222,37.2792111111111,,,,
kor,4111571000,경기도,수원시팔달구,우만1동,61,121,127,1,53.23,37,16,57.14,127.031452777777,37.2825388888888,,,,
kor,4111572000,경기도,수원시팔달구,우만2동,61,120,127,2,30.67,37,16,30.42,127.041852777777,37.2751166666666,,,,
kor,4111573000,경기도,수원시팔달구,인계동,61,120,127,1,24.2,37,16,3.2,127.023388888888,37.2675555555555,,,,
kor,4111574000,경기도,수원시팔달구,행궁동,61,121,127,0,53.11,37,16,52.51,127.014752777777,37.2812527777777,,,,
kor,4111700000,경기도,수원시영통구,,61,120,127,2,55.08,37,15,22.72,127.048633333333,37.2563111111111,,,,
kor,4111751000,경기도,수원시영통구,매탄1동,61,120,127,2,33.23,37,16,3.47,127.042563888888,37.2676305555555,,,,
kor,4111752000,경기도,수원시영통구,매탄2동,61,120,127,2,58.2,37,16,2.1,127.0495,37.26725,,,,
kor,4111753000,경기도,수원시영통구,매탄3동,61,120,127,2,42.55,37,15,13.57,127.045152777777,37.2537694444444,,,,
kor,4111754000,경기도,수원시영통구,매탄4동,61,120,127,3,2.84,37,15,44.17,127.050788888888,37.2622694444444,,,,
kor,4111755000,경기도,수원시영통구,원천동,61,120,127,3,34.32,37,16,15.07,127.059533333333,37.2708527777777,,,,
kor,4111757000,경기도,수원시영통구,영통1동,62,120,127,4,57.52,37,15,48.44,127.082644444444,37.2634555555555,,,,
kor,4111758000,경기도,수원시영통구,영통2동,61,120,127,3,30.32,37,14,38.6,127.058422222222,37.2440555555555,,,,
kor,4111758500,경기도,수원시영통구,영통3동,62,120,127,4,36.87,37,15,9.99,127.076907,37.252774,20180118,,,
kor,4111759300,경기도,수원시영통구,망포1동,61,120,127,3,32.01,37,14,16.15,127.0588917,37.2378191,20190711,,,
kor,4111759600,경기도,수원시영통구,망포2동,61,120,127,2,57.62,37,14,19.37,127.0493384,37.2387141,20190711,,,
kor,4111760000,경기도,수원시영통구,광교1동,61,121,127,2,51.47,37,17,24.83,127.047630555556,37.2902305555556,20150310,,,
kor,4111761000,경기도,수원시영통구,광교2동,62,121,127,4,12.46,37,17,31.94,127.070127777778,37.2922055555556,20150310,,,
kor,4113100000,경기도,성남시수정구,,63,124,127,8,51.79,37,26,50.97,127.147719444444,37.4474916666666,,,,
kor,4113151000,경기도,성남시수정구,신흥1동,63,124,127,8,35.79,37,26,24.86,127.143275,37.4402388888888,,,,
kor,4113152000,경기도,성남시수정구,신흥2동,63,124,127,8,52.4,37,26,45.07,127.147888888888,37.4458527777777,,,,
kor,4113153000,경기도,성남시수정구,신흥3동,63,124,127,9,3.91,37,26,26.64,127.151086111111,37.4407333333333,,,,
kor,4113154000,경기도,성남시수정구,태평1동,62,124,127,7,42.0,37,26,16.29,127.128333333333,37.4378583333333,,,,
kor,4113155000,경기도,성남시수정구,태평2동,63,124,127,8,26.88,37,26,41.52,127.1408,37.4448666666666,,,,
kor,4113156000,경기도,성남시수정구,태평3동,63,124,127,8,6.08,37,26,33.42,127.135022222222,37.4426166666666,,,,
kor,4113156100,경기도,성남시수정구,태평4동,63,124,127,8,36.47,37,26,42.5,127.143463888888,37.4451388888888,,,,
kor,4113157000,경기도,성남시수정구,수진1동,63,124,127,8,28.0,37,26,8.6,127.141111111111,37.4357222222222,,,,
kor,4113158000,경기도,성남시수정구,수진2동,62,124,127,7,50.71,37,26,4.5,127.130752777777,37.4345833333333,,,,
kor,4113159000,경기도,성남시수정구,단대동,63,124,127,9,26.71,37,26,48.0,127.157419444444,37.4466666666666,,,,
kor,4113160000,경기도,성남시수정구,산성동,63,124,127,9,8.11,37,26,58.1,127.152252777777,37.4494722222222,,,,
kor,4113161000,경기도,성남시수정구,양지동,63,124,127,9,47.2,37,27,7.6,127.163111111111,37.4521111111111,,,,
kor,4113162000,경기도,성남시수정구,복정동,62,124,127,7,45.44,37,27,45.8,127.129288888888,37.4627222222222,,,,
kor,4113162500,경기도,성남시수정구,위례동,63,125,127,8,58.76,37,28,5.65,127.1496548,37.4682355,20160104,,,
kor,4113163000,경기도,성남시수정구,신촌동,62,124,127,6,23.47,37,27,6.79,127.106519444444,37.4518861111111,,,,
kor,4113164000,경기도,성남시수정구,고등동,62,124,127,6,13.11,37,25,20.04,127.103641666666,37.4222333333333,,,,
kor,4113165000,경기도,성남시수정구,시흥동,62,124,127,6,36.84,37,25,9.17,127.110233333333,37.4192138888888,,,,
kor,4113300000,경기도,성남시중원구,,63,124,127,8,21.91,37,25,39.61,127.139419444444,37.4276694444444,,,,
kor,4113351000,경기도,성남시중원구,성남동,63,124,127,8,0.71,37,25,44.67,127.133530555555,37.429075,,,,
kor,4113352500,경기도,성남시중원구,중앙동,63,124,127,9,26.9,37,26,38.31,127.1574717,37.4439752,20140319,,,
kor,4113353000,경기도,성남시중원구,금광1동,63,124,127,9,52.32,37,26,32.05,127.164533333333,37.4422361111111,,,,
kor,4113354000,경기도,성남시중원구,금광2동,63,124,127,9,58.08,37,26,36.5,127.166133333333,37.4434722222222,,,,
kor,4113355000,경기도,성남시중원구,은행1동,63,124,127,10,15.59,37,26,57.29,127.170997222222,37.4492472222222,,,,
kor,4113356000,경기도,성남시중원구,은행2동,63,124,127,10,7.64,37,27,15.48,127.168788888888,37.4543,,,,
kor,4113357000,경기도,성남시중원구,상대원1동,63,124,127,9,59.11,37,25,49.64,127.166419444444,37.4304555555555,,,,
kor,4113358000,경기도,성남시중원구,상대원2동,63,124,127,9,37.44,37,26,9.97,127.1604,37.4361027777777,,,,
kor,4113359000,경기도,성남시중원구,상대원3동,63,124,127,10,3.0,37,26,12.89,127.1675,37.4369138888888,,,,
kor,4113366000,경기도,성남시중원구,하대원동,63,124,127,8,54.47,37,25,31.73,127.148463888888,37.4254805555555,,,,
kor,4113367000,경기도,성남시중원구,도촌동,63,123,127,9,13.11,37,24,58.29,127.153641666666,37.4161916666666,,,,
kor,4113500000,경기도,성남시분당구,,62,123,127,7,15.67,37,22,47.89,127.121019444444,37.3799694444444,,,,
kor,4113551000,경기도,성남시분당구,분당동,63,122,127,7,59.52,37,22,2.22,127.133199999999,37.3672833333333,,,,
kor,4113552000,경기도,성남시분당구,수내1동,62,123,127,7,12.47,37,22,21.3,127.120130555555,37.3725833333333,,,,
kor,4113553000,경기도,성남시분당구,수내2동,62,122,127,7,22.59,37,22,10.39,127.122941666666,37.3695527777777,,,,
kor,4113554000,경기도,성남시분당구,수내3동,62,122,127,7,41.79,37,21,50.39,127.128274999999,37.3639972222222,,,,
kor,4113554500,경기도,성남시분당구,정자동,62,122,127,6,41.56,37,21,41.22,127.111544444444,37.36145,20150701,,,
kor,4113555000,경기도,성남시분당구,정자1동,62,122,127,6,48.91,37,21,31.17,127.113586111111,37.3586583333333,,,,
kor,4113556000,경기도,성남시분당구,정자2동,62,122,127,7,2.32,37,21,47.29,127.117311111111,37.3631361111111,,,,
kor,4113557000,경기도,성남시분당구,정자3동,62,122,127,7,17.88,37,21,28.67,127.121633333333,37.3579638888888,,,,
kor,4113558000,경기도,성남시분당구,서현1동,62,123,127,7,40.4,37,22,47.39,127.127888888888,37.3798305555555,,,,
kor,4113559000,경기도,성남시분당구,서현2동,63,123,127,8,12.0,37,22,23.5,127.136666666666,37.3731944444444,,,,
kor,4113560000,경기도,성남시분당구,이매1동,62,123,127,7,45.28,37,23,48.26,127.129244444444,37.3967388888888,,,,
kor,4113561000,경기도,성남시분당구,이매2동,62,123,127,7,26.35,37,23,48.32,127.123986111111,37.3967555555555,,,,
kor,4113562000,경기도,성남시분당구,야탑1동,63,123,127,7,56.35,37,24,33.17,127.132319444444,37.4092138888888,,,,
kor,4113563000,경기도,성남시분당구,야탑2동,62,123,127,7,45.91,37,24,23.67,127.129419444444,37.406575,,,,
kor,4113564000,경기도,성남시분당구,야탑3동,63,123,127,8,24.08,37,24,28.79,127.140022222222,37.4079972222222,,,,
kor,4113565000,경기도,성남시분당구,판교동,62,123,127,6,11.52,37,22,45.29,127.1032,37.3792472222222,,,,
kor,4113565500,경기도,성남시분당구,삼평동,62,123,127,6,59.0,37,24,21.86,127.1163879,37.4060718,20150908,,,
kor,4113565700,경기도,성남시분당구,백현동,62,123,127,6,39.03,37,23,18.7,127.1108405,37.3885291,20150908,,,
kor,4113566200,경기도,성남시분당구,금곡동,62,122,127,6,25.39,37,21,5.93,127.1070525,37.3516471,20150908,,,
kor,4113566500,경기도,성남시분당구,구미1동,62,122,127,6,42.35,37,20,57.71,127.111763,37.349365,20150908,,,
kor,4113567000,경기도,성남시분당구,구미동,62,122,127,7,22.91,37,20,12.32,127.123030555555,37.3367555555555,,,,
kor,4113568000,경기도,성남시분당구,운중동,62,123,127,4,49.32,37,23,31.35,127.080366666666,37.3920416666666,,,,
kor,4115000000,경기도,의정부시,,61,130,127,2,9.03,37,44,7.04,127.035841666666,37.7352888888888,,,,
kor,4115051000,경기도,의정부시,의정부1동,61,131,127,2,59.44,37,44,37.33,127.049844444444,37.7437027777777,,,,
kor,4115052000,경기도,의정부시,의정부2동,61,130,127,2,41.76,37,44,16.82,127.044933333333,37.7380055555555,,,,
kor,4115054500,경기도,의정부시,호원1동,61,130,127,3,2.96,37,42,33.1,127.050822222222,37.7091944444444,,,,
kor,4115055500,경기도,의정부시,호원2동,61,130,127,2,42.71,37,43,25.48,127.045197222222,37.7237444444444,,,,
kor,4115056100,경기도,의정부시,장암동,61,130,127,3,22.84,37,43,24.95,127.056344444444,37.7235972222222,,,,
kor,4115056700,경기도,의정부시,신곡1동,61,130,127,3,32.11,37,43,43.48,127.058919444444,37.7287444444444,,,,
kor,4115056800,경기도,의정부시,신곡2동,61,131,127,3,36.2,37,44,27.14,127.060055555555,37.7408722222222,,,,
kor,4115057300,경기도,의정부시,송산1동,62,130,127,5,20.79,37,43,41.89,127.089108333333,37.7283027777777,,,,
kor,4115057600,경기도,의정부시,송산2동,62,130,127,5,31.84,37,44,12.92,127.092177777777,37.7369222222222,,,,
kor,4115057800,경기도,의정부시,송산3동,62,131,127,6,42.15,37,45,19.12,127.1117084,37.7553122,20200113,,,
kor,4115058000,경기도,의정부시,자금동,61,131,127,3,37.03,37,44,51.11,127.060286111111,37.7475305555555,,,,
kor,4115059500,경기도,의정부시,가능동,61,131,127,2,39.96,37,44,46.54,127.044433333333,37.7462611111111,20181011,,,
kor,4115061500,경기도,의정부시,흥선동,61,131,127,1,50.24,37,44,46.7,127.030622,37.746306,20170527,,,
kor,4115062000,경기도,의정부시,녹양동,61,131,127,2,3.91,37,45,26.5,127.034419444444,37.7573611111111,,,,
kor,4117100000,경기도,안양시만안구,,59,123,126,56,4.2,37,23,1.6,126.9345,37.3837777777777,,,,
kor,4117151000,경기도,안양시만안구,안양1동,59,123,126,55,41.28,37,23,46.82,126.928133333333,37.3963388888888,,,,
kor,4117152000,경기도,안양시만안구,안양2동,59,123,126,55,11.52,37,24,8.01,126.919866666666,37.402225,,,,
kor,4117153000,경기도,안양시만안구,안양3동,59,123,126,55,0.47,37,23,35.63,126.916797222222,37.3932305555555,,,,
kor,4117154000,경기도,안양시만안구,안양4동,59,123,126,55,11.59,37,23,36.91,126.919886111111,37.3935861111111,,,,
kor,4117155000,경기도,안양시만안구,안양5동,59,123,126,55,23.03,37,23,29.52,126.923063888888,37.3915333333333,,,,
kor,4117156000,경기도,안양시만안구,안양6동,59,123,126,55,57.52,37,23,13.98,126.932644444444,37.3872166666666,,,,
kor,4117157000,경기도,안양시만안구,안양7동,59,123,126,56,16.64,37,23,22.92,126.937955555555,37.3897,,,,
kor,4117158000,경기도,안양시만안구,안양8동,59,123,126,56,3.2,37,22,53.17,126.934222222222,37.3814361111111,,,,
kor,4117158100,경기도,안양시만안구,안양9동,59,123,126,54,38.03,37,23,19.17,126.910563888888,37.3886583333333,,,,
kor,4117159000,경기도,안양시만안구,석수1동,59,123,126,54,45.71,37,25,0.29,126.912697222222,37.4167472222222,,,,
kor,4117160000,경기도,안양시만안구,석수2동,59,123,126,54,33.96,37,24,51.41,126.909433333333,37.4142805555555,,,,
kor,4117161000,경기도,안양시만안구,석수3동,58,123,126,53,50.47,37,24,22.45,126.897352777777,37.4062361111111,,,,
kor,4117162100,경기도,안양시만안구,박달1동,59,123,126,54,40.15,37,24,3.17,126.911152777777,37.4008805555555,,,,
kor,4117163000,경기도,안양시만안구,박달2동,59,123,126,54,13.11,37,23,56.22,126.903641666666,37.39895,,,,
kor,4117300000,경기도,안양시동안구,,59,123,126,57,12.08,37,23,22.92,126.953355555555,37.3897,,,,
kor,4117351000,경기도,안양시동안구,비산1동,59,123,126,56,7.96,37,23,49.14,126.935544444444,37.3969833333333,,,,
kor,4117352000,경기도,안양시동안구,비산2동,59,123,126,56,36.88,37,23,39.32,126.943577777777,37.3942555555555,,,,
kor,4117353000,경기도,안양시동안구,비산3동,59,123,126,56,48.79,37,24,5.67,126.946886111111,37.401575,,,,
kor,4117354000,경기도,안양시동안구,부흥동,59,123,126,56,57.67,37,23,27.04,126.949352777777,37.3908444444444,,,,
kor,4117354600,경기도,안양시동안구,달안동,59,123,126,57,8.15,37,23,35.75,126.952263888888,37.3932638888888,,,,
kor,4117355000,경기도,안양시동안구,관양1동,60,123,126,57,59.84,37,24,7.01,126.966622222222,37.4019472222222,,,,
kor,4117356000,경기도,안양시동안구,관양2동,60,123,126,58,23.03,37,23,58.11,126.973063888888,37.399475,,,,
kor,4117356600,경기도,안양시동안구,부림동,60,123,126,57,41.64,37,23,45.33,126.961566666666,37.395925,,,,
kor,4117357000,경기도,안양시동안구,평촌동,60,123,126,58,32.79,37,23,11.7,126.975775,37.3865833333333,,,,
kor,4117357600,경기도,안양시동안구,평안동,60,123,126,57,58.84,37,23,15.33,126.966344444444,37.3875916666666,,,,
kor,4117357800,경기도,안양시동안구,귀인동,60,123,126,58,17.52,37,22,57.7,126.971533333333,37.3826944444444,,,,
kor,4117358000,경기도,안양시동안구,호계1동,60,122,126,57,37.23,37,22,5.1,126.960341666666,37.3680833333333,,,,
kor,4117359000,경기도,안양시동안구,호계2동,59,123,126,57,16.79,37,22,42.26,126.954663888888,37.3784055555555,,,,
kor,4117360000,경기도,안양시동안구,호계3동,60,122,126,57,39.32,37,21,52.82,126.960922222222,37.3646722222222,,,,
kor,4117361000,경기도,안양시동안구,범계동,59,123,126,57,16.52,37,23,13.01,126.954588888888,37.3869472222222,,,,
kor,4117362000,경기도,안양시동안구,신촌동,60,123,126,57,30.55,37,22,45.04,126.958486111111,37.3791777777777,,,,
kor,4117363000,경기도,안양시동안구,갈산동,60,123,126,58,5.67,37,22,24.02,126.968241666666,37.3733388888888,,,,
kor,4119000000,경기도,부천시,,56,125,126,45,57.6,37,30,12.93,126.766,37.5035917,20160704,,,
kor,4119060300,경기도,부천시,심곡동,57,125,126,47,20.71,37,29,4.52,126.789086111111,37.4845888888888,20190711,,,
kor,4119060600,경기도,부천시,부천동,57,125,126,47,26.15,37,29,29.76,126.790597222222,37.4916,20190711,,,
kor,4119061000,경기도,부천시,중동,56,125,126,46,13.08,37,29,6.07,126.7703,37.4850194444444,20190711,,,
kor,4119074200,경기도,부천시,신중동,56,125,126,45,52.71,37,30,11.7,126.764641666666,37.50325,20190711,,,
kor,4119074400,경기도,부천시,상동,56,125,126,45,22.52,37,29,51.89,126.756255555555,37.4977472222222,20190711,,,
kor,4119074600,경기도,부천시,대산동,56,125,126,46,52.03,37,28,46.67,126.781119444444,37.4796305555555,20190711,,,
kor,4119075000,경기도,부천시,소사본동,57,125,126,47,51.88,37,28,48.17,126.7977451,37.4800464,20190711,,,
kor,4119079500,경기도,부천시,범안동,57,125,126,48,32.67,37,28,31.23,126.809074999999,37.4753416666666,20190711,,,
kor,4119080000,경기도,부천시,성곡동,57,126,126,48,18.71,37,30,50.14,126.805197222222,37.5139277777777,20190711,,,
kor,4119083000,경기도,부천시,오정동,57,126,126,47,38.64,37,31,34.92,126.794066666666,37.5263666666666,20190711,,,
kor,4121000000,경기도,광명시,,58,125,126,52,0.15,37,28,32.7,126.866708333333,37.47575,,,,
